agent_code,agent_age,agent_join_month,first_policy_sold_month,year_month,unique_proposals_last_7_days,unique_proposals_last_15_days,unique_proposals_last_21_days,unique_proposal,unique_quotations_last_7_days,unique_quotations_last_15_days,unique_quotations_last_21_days,unique_quotations,unique_customers_last_7_days,unique_customers_last_15_days,unique_customers_last_21_days,unique_customers,new_policy_count,ANBP_value,net_income,number_of_policy_holders,number_of_cash_payment_policies,next_month_new_policy_count
cbb419aa,49,2023-11-01,2024-02-01,2024-01-01,2,4,17,25,0,1,8,19,1,4,11,16,30,2002740,424821,48,180,13.0
cbb419aa,49,2023-11-01,2024-02-01,2024-02-01,2,2,6,11,2,1,0,9,4,4,2,10,13,448903,49927,20,39,32.0
cbb419aa,49,2023-11-01,2024-02-01,2024-03-01,3,2,19,27,4,2,3,14,6,5,6,17,32,1135808,304581,51,192,20.0
cbb419aa,49,2023-11-01,2024-02-01,2024-04-01,1,4,2,11,4,0,3,10,5,4,4,13,20,1723400,295046,26,180,14.0
cbb419aa,49,2023-11-01,2024-02-01,2024-05-01,0,2,7,10,3,4,3,11,5,8,5,18,14,974134,168905,36,14,24.0
cbb419aa,49,2023-11-01,2024-02-01,2024-06-01,3,0,14,18,0,4,9,15,0,5,10,15,24,154584,40362,60,24,29.0
cbb419aa,49,2023-11-01,2024-02-01,2024-07-01,2,3,13,21,2,1,5,16,2,2,5,9,29,1235864,208958,27,145,11.0
cbb757f5,21,2023-08-01,2024-04-01,2023-09-01,0,5,4,11,1,5,2,10,2,9,5,16,0,0,89838,64,12,25.0
cbb757f5,21,2023-08-01,2024-04-01,2023-10-01,2,6,11,20,3,2,7,15,4,2,10,16,25,1601600,454658,16,225,0.0
cbb757f5,21,2023-08-01,2024-04-01,2023-11-01,1,3,11,18,4,2,1,8,6,4,5,15,0,0,256898,60,180,21.0
cbb757f5,21,2023-08-01,2024-04-01,2023-12-01,3,5,3,12,2,6,0,11,3,10,5,18,21,1793148,182556,72,189,0.0
cbb757f5,21,2023-08-01,2024-04-01,2024-01-01,2,2,20,26,3,1,6,18,5,5,8,18,0,0,706840,18,105,14.0
cbb757f5,21,2023-08-01,2024-04-01,2024-02-01,0,5,1,9,0,0,6,7,2,3,9,14,14,65744,12417,14,0,33.0
cbb757f5,21,2023-08-01,2024-04-01,2024-03-01,1,4,19,29,3,4,1,12,3,5,1,9,33,3271422,658182,18,264,13.0
cbb757f5,21,2023-08-01,2024-04-01,2024-04-01,0,4,0,5,1,4,8,14,1,7,12,20,13,611026,113345,60,117,22.0
cbb757f5,21,2023-08-01,2024-04-01,2024-05-01,2,2,12,20,1,4,4,13,3,5,7,15,22,477400,72116,30,132,21.0
cbb757f5,21,2023-08-01,2024-04-01,2024-06-01,1,3,13,18,2,3,9,17,4,7,9,20,21,1942542,509287,80,63,25.0
cbb757f5,21,2023-08-01,2024-04-01,2024-07-01,1,4,9,18,2,1,8,12,4,5,11,20,25,1122100,120641,80,200,0.0
cc266f37,22,2021-04-01,2022-01-01,2023-01-01,2,4,8,16,2,4,8,15,2,4,14,20,25,1038050,131028,0,175,38.0
cc266f37,22,2021-04-01,2022-01-01,2023-02-01,3,4,17,29,2,2,6,11,4,4,10,18,38,2333048,463363,72,0,23.0
cc266f37,22,2021-04-01,2022-01-01,2023-03-01,2,0,15,21,2,3,1,19,2,5,2,9,23,726271,174369,36,115,22.0
cc266f37,22,2021-04-01,2022-01-01,2023-04-01,0,6,7,18,3,0,1,12,3,2,7,12,22,790636,236112,24,176,0.0
cc266f37,22,2021-04-01,2022-01-01,2023-05-01,3,2,10,17,0,0,6,14,1,2,9,12,0,0,305151,48,96,33.0
cc266f37,22,2021-04-01,2022-01-01,2023-06-01,0,3,19,27,2,4,7,19,4,7,13,24,33,448074,90193,96,0,29.0
cc266f37,22,2021-04-01,2022-01-01,2023-07-01,1,6,15,27,0,0,0,6,1,4,2,7,29,273963,78770,7,58,16.0
cc266f37,22,2021-04-01,2022-01-01,2023-08-01,0,2,10,15,1,3,6,14,3,3,7,13,16,1393456,140288,39,80,20.0
cc266f37,22,2021-04-01,2022-01-01,2023-09-01,2,3,12,18,3,3,7,17,4,3,7,14,20,1573760,398065,0,20,15.0
cc266f37,22,2021-04-01,2022-01-01,2023-10-01,1,0,10,12,2,2,4,10,2,6,4,12,15,815445,101190,36,0,0.0
cc266f37,22,2021-04-01,2022-01-01,2023-11-01,1,4,5,13,4,0,2,7,6,1,7,14,0,0,114164,56,105,12.0
cc266f37,22,2021-04-01,2022-01-01,2023-12-01,3,4,1,10,3,1,6,11,3,2,6,11,12,1033944,185871,11,60,24.0
cc266f37,22,2021-04-01,2022-01-01,2024-01-01,3,0,15,23,0,2,1,9,0,6,1,7,24,1090608,218493,21,72,20.0
cc266f37,22,2021-04-01,2022-01-01,2024-02-01,3,5,2,13,4,1,9,15,5,1,12,18,20,1224220,341061,36,180,26.0
cc266f37,22,2021-04-01,2022-01-01,2024-03-01,2,0,19,25,1,6,0,9,2,10,3,15,26,1921140,370911,60,234,25.0
cc266f37,22,2021-04-01,2022-01-01,2024-04-01,3,5,5,17,2,5,5,16,2,9,10,21,25,1081775,303131,42,150,22.0
cc266f37,22,2021-04-01,2022-01-01,2024-05-01,3,0,11,16,3,1,9,15,5,1,12,18,22,1323674,241070,72,176,23.0
cc266f37,22,2021-04-01,2022-01-01,2024-06-01,1,0,15,20,4,0,6,15,6,4,10,20,23,1919465,485579,0,46,34.0
cc266f37,22,2021-04-01,2022-01-01,2024-07-01,1,3,19,28,2,6,9,25,4,9,13,26,34,855270,255525,52,102,32.0
cc2832ba,38,2019-09-01,2024-04-01,2023-01-01,1,6,14,22,0,6,9,16,1,8,11,20,29,1590476,177057,60,116,31.0
cc2832ba,38,2019-09-01,2024-04-01,2023-02-01,3,4,20,29,4,3,8,18,6,5,12,23,31,2573589,652884,23,186,27.0
cc2832ba,38,2019-09-01,2024-04-01,2023-03-01,1,3,18,24,3,6,4,18,3,9,9,21,27,1051110,314366,63,81,26.0
cc2832ba,38,2019-09-01,2024-04-01,2023-04-01,1,0,17,19,2,2,6,12,4,6,12,22,26,2458534,570319,66,130,19.0
cc2832ba,38,2019-09-01,2024-04-01,2023-05-01,3,2,6,12,3,2,8,14,5,6,9,20,19,479845,117641,20,133,15.0
cc2832ba,38,2019-09-01,2024-04-01,2023-06-01,1,0,11,14,0,5,8,14,1,9,14,24,15,105555,18310,0,0,22.0
cc2832ba,38,2019-09-01,2024-04-01,2023-07-01,2,0,15,19,3,4,6,17,5,8,8,21,22,1126026,222756,84,154,25.0
cc2832ba,38,2019-09-01,2024-04-01,2023-08-01,0,5,9,18,2,0,0,15,2,0,6,8,25,1625550,303475,16,75,20.0
cc2832ba,38,2019-09-01,2024-04-01,2023-09-01,1,6,2,12,4,5,0,10,5,6,0,11,20,739360,168453,44,80,17.0
cc2832ba,38,2019-09-01,2024-04-01,2023-10-01,3,4,6,15,1,1,7,13,3,2,10,15,17,1649459,316337,0,0,20.0
cc2832ba,38,2019-09-01,2024-04-01,2023-11-01,3,1,5,12,2,1,3,9,4,2,4,10,20,474800,140590,10,120,10.0
cc2832ba,38,2019-09-01,2024-04-01,2023-12-01,1,2,0,7,2,5,3,11,2,5,6,13,10,765350,126494,39,90,19.0
cc2832ba,38,2019-09-01,2024-04-01,2024-01-01,1,3,5,13,0,1,8,12,0,1,11,12,19,1385309,160710,24,57,11.0
cc2832ba,38,2019-09-01,2024-04-01,2024-02-01,0,3,1,8,4,1,8,14,6,4,8,18,11,593362,94107,54,77,32.0
cc2832ba,38,2019-09-01,2024-04-01,2024-03-01,3,1,19,26,1,0,6,21,2,3,9,14,32,940288,229704,56,256,18.0
cc2832ba,38,2019-09-01,2024-04-01,2024-04-01,1,0,9,12,1,4,1,7,1,8,2,11,18,1495314,272073,44,72,26.0
cc2832ba,38,2019-09-01,2024-04-01,2024-05-01,2,5,5,17,1,1,3,11,1,2,6,9,26,548132,99935,0,208,22.0
cc2832ba,38,2019-09-01,2024-04-01,2024-06-01,0,0,8,13,2,6,1,11,2,9,2,13,22,928708,151587,52,0,11.0
cc2832ba,38,2019-09-01,2024-04-01,2024-07-01,1,3,2,8,1,2,1,5,2,2,2,6,11,1027367,193255,0,88,12.0
cc3dfb6a,60,2024-03-01,2024-04-01,2024-04-01,3,5,5,16,2,6,2,13,4,7,4,15,18,232722,24629,15,36,15.0
cc3dfb6a,60,2024-03-01,2024-04-01,2024-05-01,1,3,2,7,2,1,3,7,4,1,8,13,15,1244865,259813,52,60,30.0
cc3dfb6a,60,2024-03-01,2024-04-01,2024-06-01,2,4,15,25,4,3,7,21,6,7,12,25,30,1561560,333017,100,90,29.0
cc3dfb6a,60,2024-03-01,2024-04-01,2024-07-01,3,2,16,23,4,0,9,20,5,4,9,18,29,2407783,660688,18,116,29.0
ccd937b8,34,2020-09-01,2022-12-01,2023-01-01,2,4,11,21,1,3,5,18,3,6,5,14,28,2547216,508384,56,196,29.0
ccd937b8,34,2020-09-01,2022-12-01,2023-02-01,2,6,13,23,1,6,1,9,1,10,1,12,29,1261065,133949,24,232,0.0
ccd937b8,34,2020-09-01,2022-12-01,2023-03-01,0,6,2,10,3,0,5,9,3,0,8,11,0,0,126313,22,56,24.0
ccd937b8,34,2020-09-01,2022-12-01,2023-04-01,2,3,9,16,0,4,2,7,1,8,4,13,24,2335512,425873,26,168,13.0
ccd937b8,34,2020-09-01,2022-12-01,2023-05-01,0,5,1,11,0,6,8,15,1,6,14,21,13,341887,60414,0,91,19.0
ccd937b8,34,2020-09-01,2022-12-01,2023-06-01,3,5,8,17,0,5,8,16,2,5,11,18,19,581362,102609,18,0,29.0
ccd937b8,34,2020-09-01,2022-12-01,2023-07-01,3,0,14,22,3,5,3,18,5,6,7,18,29,88334,19769,18,174,28.0
ccd937b8,34,2020-09-01,2022-12-01,2023-08-01,3,3,18,26,1,5,3,14,2,9,6,17,28,2124416,309845,51,84,13.0
ccd937b8,34,2020-09-01,2022-12-01,2023-09-01,0,1,7,10,0,2,0,9,0,3,1,4,13,764530,103687,12,78,22.0
ccd937b8,34,2020-09-01,2022-12-01,2023-10-01,3,1,14,21,0,1,0,14,2,2,4,8,22,1080508,199661,16,66,29.0
ccd937b8,34,2020-09-01,2022-12-01,2023-11-01,3,2,17,26,2,1,3,11,4,1,4,9,29,685618,105355,18,203,31.0
ccd937b8,34,2020-09-01,2022-12-01,2023-12-01,3,3,15,26,0,5,6,24,1,9,8,18,31,2096623,343309,54,186,20.0
ccd937b8,34,2020-09-01,2022-12-01,2024-01-01,3,6,3,14,0,2,4,9,1,6,4,11,20,916380,228706,11,120,24.0
ccd937b8,34,2020-09-01,2022-12-01,2024-02-01,2,4,14,22,3,0,6,14,5,0,6,11,24,273432,59276,33,72,21.0
ccd937b8,34,2020-09-01,2022-12-01,2024-03-01,2,1,7,14,0,6,7,14,0,10,13,23,21,1813056,289184,46,168,33.0
ccd937b8,34,2020-09-01,2022-12-01,2024-04-01,1,5,20,27,2,1,5,24,4,4,8,16,33,3122955,585814,16,132,25.0
ccd937b8,34,2020-09-01,2022-12-01,2024-05-01,1,2,17,22,3,3,6,21,3,3,11,17,25,2170475,495274,17,175,0.0
ccd937b8,34,2020-09-01,2022-12-01,2024-06-01,3,2,14,20,0,1,7,17,2,2,8,12,0,0,100649,48,261,36.0
ccd937b8,34,2020-09-01,2022-12-01,2024-07-01,1,6,19,28,3,1,1,8,3,5,5,13,36,1257336,166102,26,324,28.0
cd1f2573,26,2021-04-01,2023-08-01,2023-01-01,1,6,10,20,3,5,8,18,4,6,13,23,25,1976275,412857,46,100,17.0
cd1f2573,26,2021-04-01,2023-08-01,2023-02-01,3,4,1,12,3,5,2,11,4,7,2,13,17,1002660,129783,0,153,11.0
cd1f2573,26,2021-04-01,2023-08-01,2023-03-01,0,3,3,10,2,3,6,12,4,3,12,19,11,806091,212243,57,99,16.0
cd1f2573,26,2021-04-01,2023-08-01,2023-04-01,2,2,6,11,4,1,9,15,6,2,11,19,16,401312,76168,19,16,16.0
cd1f2573,26,2021-04-01,2023-08-01,2023-05-01,2,6,5,15,0,6,1,9,0,7,7,14,16,1482448,215516,0,128,13.0
cd1f2573,26,2021-04-01,2023-08-01,2023-06-01,1,5,2,9,2,5,7,15,3,5,11,19,13,737386,89693,38,0,20.0
cd1f2573,26,2021-04-01,2023-08-01,2023-07-01,1,0,17,19,0,5,4,14,0,8,6,14,20,1788120,257591,56,180,30.0
cd1f2573,26,2021-04-01,2023-08-01,2023-08-01,1,3,18,24,2,5,7,18,2,5,7,14,30,408000,61737,14,240,22.0
cd1f2573,26,2021-04-01,2023-08-01,2023-09-01,0,0,16,19,1,0,5,12,2,3,6,11,22,1501940,325077,0,0,30.0
cd1f2573,26,2021-04-01,2023-08-01,2023-10-01,1,3,16,21,0,3,6,12,2,4,11,17,30,2999250,406203,17,210,18.0
cd1f2573,26,2021-04-01,2023-08-01,2023-11-01,1,3,5,12,0,4,7,12,0,8,11,19,18,510246,56770,76,72,27.0
cd1f2573,26,2021-04-01,2023-08-01,2023-12-01,0,6,17,26,4,2,1,16,4,6,2,12,27,1502361,183924,36,135,36.0
cd1f2573,26,2021-04-01,2023-08-01,2024-01-01,3,5,20,33,0,5,4,10,1,9,9,19,36,1973484,363570,76,288,18.0
cd1f2573,26,2021-04-01,2023-08-01,2024-02-01,2,0,10,13,2,5,7,15,4,6,13,23,18,733086,175162,0,90,27.0
cd1f2573,26,2021-04-01,2023-08-01,2024-03-01,3,2,12,21,4,6,3,18,4,9,6,19,27,2411262,304011,38,162,29.0
cd1f2573,26,2021-04-01,2023-08-01,2024-04-01,3,2,12,21,1,0,2,7,1,0,6,7,29,2198461,555246,7,0,31.0
cd1f2573,26,2021-04-01,2023-08-01,2024-05-01,0,6,13,22,0,6,5,16,2,10,5,17,31,719975,102790,0,217,19.0
cd1f2573,26,2021-04-01,2023-08-01,2024-06-01,0,6,5,16,4,6,9,20,5,6,9,20,19,803130,167156,80,114,24.0
cd1f2573,26,2021-04-01,2023-08-01,2024-07-01,1,5,11,18,4,4,0,14,4,7,0,11,24,2265336,361890,22,96,19.0
cd20229a,57,2022-07-01,2023-05-01,2023-01-01,1,2,14,22,1,4,1,10,3,4,4,11,29,362065,50959,0,87,19.0
cd20229a,57,2022-07-01,2023-05-01,2023-02-01,2,0,12,18,4,3,5,16,5,3,10,18,19,697585,208751,54,76,29.0
cd20229a,57,2022-07-01,2023-05-01,2023-03-01,3,4,17,26,3,4,8,16,5,4,9,18,29,2603678,667412,18,145,23.0
cd20229a,57,2022-07-01,2023-05-01,2023-04-01,0,5,5,14,4,1,7,13,4,1,10,15,23,516925,89939,30,92,32.0
cd20229a,57,2022-07-01,2023-05-01,2023-05-01,0,3,15,23,3,2,5,14,3,6,7,16,32,273184,53507,48,224,24.0
cd20229a,57,2022-07-01,2023-05-01,2023-06-01,0,4,15,22,2,1,9,14,4,2,10,16,24,2085840,314896,64,144,10.0
cd20229a,57,2022-07-01,2023-05-01,2023-07-01,0,4,1,7,0,6,3,10,0,9,9,18,10,454220,66893,54,80,29.0
cd20229a,57,2022-07-01,2023-05-01,2023-08-01,3,5,13,23,4,5,5,19,4,9,10,23,29,1324082,176685,69,116,33.0
cd20229a,57,2022-07-01,2023-05-01,2023-09-01,0,4,20,27,2,5,1,12,3,8,6,17,33,1971816,487534,68,66,14.0
cd20229a,57,2022-07-01,2023-05-01,2023-10-01,2,3,4,11,1,2,2,9,1,3,6,10,14,733180,115136,30,70,28.0
cd20229a,57,2022-07-01,2023-05-01,2023-11-01,0,1,15,21,2,5,8,16,4,5,8,17,28,2035180,522217,17,168,22.0
cd20229a,57,2022-07-01,2023-05-01,2023-12-01,3,0,15,20,3,3,3,14,5,3,3,11,22,629464,172820,0,0,18.0
cd20229a,57,2022-07-01,2023-05-01,2024-01-01,2,1,4,11,2,6,0,10,4,7,0,11,18,1798308,229208,0,126,27.0
cd20229a,57,2022-07-01,2023-05-01,2024-02-01,3,0,15,22,0,3,2,7,2,6,2,10,27,2608227,677295,30,27,26.0
cd20229a,57,2022-07-01,2023-05-01,2024-03-01,2,2,10,17,2,1,9,14,3,1,11,15,26,49296,8136,15,182,21.0
cd20229a,57,2022-07-01,2023-05-01,2024-04-01,0,1,13,15,1,5,0,13,1,9,4,14,21,553770,103798,14,21,27.0
cd20229a,57,2022-07-01,2023-05-01,2024-05-01,1,5,13,21,4,0,8,15,5,0,11,16,27,520371,110274,64,135,33.0
cd20229a,57,2022-07-01,2023-05-01,2024-06-01,3,6,15,25,2,0,8,24,2,0,13,15,33,2162820,524255,60,99,20.0
cd20229a,57,2022-07-01,2023-05-01,2024-07-01,3,6,6,19,0,2,6,17,2,6,6,14,20,427980,125653,14,160,13.0
cdb79d6f,58,2019-05-01,2022-06-01,2023-01-01,2,5,0,12,1,4,1,9,1,5,2,8,16,863872,143779,8,48,14.0
cdb79d6f,58,2019-05-01,2022-06-01,2023-02-01,1,2,3,10,1,4,7,13,2,5,8,15,14,313936,68212,15,0,16.0
cdb79d6f,58,2019-05-01,2022-06-01,2023-03-01,1,2,1,7,3,0,1,5,4,3,7,14,16,1143792,312817,28,128,19.0
cdb79d6f,58,2019-05-01,2022-06-01,2023-04-01,3,2,3,11,3,2,0,10,4,4,0,8,19,1545289,449768,32,114,29.0
cdb79d6f,58,2019-05-01,2022-06-01,2023-05-01,1,4,15,22,3,4,5,18,4,4,8,16,29,110084,15373,0,203,21.0
cdb79d6f,58,2019-05-01,2022-06-01,2023-06-01,3,1,8,13,3,3,8,15,3,4,9,16,21,133035,39206,48,21,19.0
cdb79d6f,58,2019-05-01,2022-06-01,2023-07-01,0,0,12,13,3,4,2,11,4,6,6,16,19,1375296,237261,32,0,0.0
cdb79d6f,58,2019-05-01,2022-06-01,2023-08-01,1,1,19,26,3,2,9,17,3,6,10,19,0,0,650246,38,189,16.0
cdb79d6f,58,2019-05-01,2022-06-01,2023-09-01,3,1,4,10,2,3,1,7,4,6,5,15,16,1417936,298263,30,112,19.0
cdb79d6f,58,2019-05-01,2022-06-01,2023-10-01,1,1,8,15,3,1,9,14,3,4,10,17,19,164692,18731,51,114,13.0
cdb79d6f,58,2019-05-01,2022-06-01,2023-11-01,3,3,1,9,1,3,2,8,2,4,6,12,13,1227733,276901,0,91,26.0
cdb79d6f,58,2019-05-01,2022-06-01,2023-12-01,0,2,18,23,0,4,6,14,1,5,11,17,26,2582112,443655,17,26,0.0
cdb79d6f,58,2019-05-01,2022-06-01,2024-01-01,2,4,19,30,3,2,2,9,4,4,5,13,0,0,357426,39,132,32.0
cdb79d6f,58,2019-05-01,2022-06-01,2024-02-01,1,6,12,24,3,2,1,20,3,4,7,14,32,390976,45737,14,64,17.0
cdb79d6f,58,2019-05-01,2022-06-01,2024-03-01,0,5,3,10,3,2,2,9,4,5,4,13,17,1619420,234954,26,153,17.0
cdb79d6f,58,2019-05-01,2022-06-01,2024-04-01,0,5,10,16,2,4,8,15,4,5,13,22,17,302039,80671,44,68,26.0
cdb79d6f,58,2019-05-01,2022-06-01,2024-05-01,3,6,9,23,2,0,2,7,3,0,7,10,26,1832168,486540,10,52,31.0
cdb79d6f,58,2019-05-01,2022-06-01,2024-06-01,1,2,18,23,0,2,4,13,1,4,5,10,31,900612,188934,0,248,26.0
cdb79d6f,58,2019-05-01,2022-06-01,2024-07-01,2,6,12,23,0,6,5,20,0,6,8,14,26,839722,214873,0,52,14.0
cdbf502d,30,2022-11-01,2023-01-01,2023-01-01,3,6,2,13,1,3,5,10,1,3,6,10,0,0,61458,10,140,17.0
cdbf502d,30,2022-11-01,2023-01-01,2023-02-01,3,4,4,16,0,0,1,15,1,3,4,8,17,972536,119972,32,0,19.0
cdbf502d,30,2022-11-01,2023-01-01,2023-03-01,2,5,2,11,4,6,5,16,5,7,6,18,19,707560,160141,18,76,0.0
cdbf502d,30,2022-11-01,2023-01-01,2023-04-01,3,4,15,26,0,4,9,19,1,8,11,20,0,0,308341,40,279,15.0
cdbf502d,30,2022-11-01,2023-01-01,2023-05-01,0,2,11,14,0,3,5,11,1,7,7,15,15,364980,76828,30,15,32.0
cdbf502d,30,2022-11-01,2023-01-01,2023-06-01,3,5,14,26,4,2,2,17,4,2,7,13,32,1917120,221924,26,96,16.0
cdbf502d,30,2022-11-01,2023-01-01,2023-07-01,3,1,2,9,1,5,6,13,1,6,9,16,16,1084864,301313,48,64,0.0
cdbf502d,30,2022-11-01,2023-01-01,2023-08-01,0,3,0,5,3,2,8,14,4,4,9,17,0,0,217116,34,78,19.0
cdbf502d,30,2022-11-01,2023-01-01,2023-09-01,3,5,7,17,0,3,5,15,1,5,5,11,19,468179,66455,0,114,29.0
cdbf502d,30,2022-11-01,2023-01-01,2023-10-01,3,2,12,22,3,0,5,16,5,3,11,19,29,2055752,228241,0,29,18.0
cdbf502d,30,2022-11-01,2023-01-01,2023-11-01,2,3,7,17,0,6,4,12,2,8,9,19,18,1056348,248543,38,90,0.0
cdbf502d,30,2022-11-01,2023-01-01,2023-12-01,2,5,1,11,0,2,5,9,0,3,10,13,0,0,92131,52,24,20.0
cdbf502d,30,2022-11-01,2023-01-01,2024-01-01,0,3,8,12,2,2,9,14,4,2,15,21,20,676640,170104,42,20,21.0
cdbf502d,30,2022-11-01,2023-01-01,2024-02-01,1,3,8,13,2,1,2,11,2,4,2,8,21,992733,214893,32,189,17.0
cdbf502d,30,2022-11-01,2023-01-01,2024-03-01,2,5,1,10,3,5,7,16,4,5,7,16,17,1331287,255388,16,119,21.0
cdbf502d,30,2022-11-01,2023-01-01,2024-04-01,3,1,8,17,0,0,8,11,2,3,12,17,21,2025513,466260,0,105,31.0
cdbf502d,30,2022-11-01,2023-01-01,2024-05-01,3,0,20,24,1,3,2,11,3,6,8,17,31,761267,81019,17,155,16.0
cdbf502d,30,2022-11-01,2023-01-01,2024-06-01,2,4,5,15,1,4,1,7,1,5,2,8,16,636784,138032,32,80,40.0
cdbf502d,30,2022-11-01,2023-01-01,2024-07-01,1,6,20,31,0,6,2,26,0,6,6,12,40,2437200,546488,12,280,23.0
cde44f96,47,2024-06-01,2024-04-01,2024-07-01,1,6,6,18,0,2,2,7,0,6,4,10,21,1816794,397303,30,189,12.0
ce0fda0a,49,2020-07-01,2023-01-01,2023-01-01,0,3,10,16,3,1,3,11,4,1,3,8,18,1397862,268947,16,108,33.0
ce0fda0a,49,2020-07-01,2023-01-01,2023-02-01,2,6,14,27,2,3,4,23,4,4,7,15,33,1503810,176888,45,297,28.0
ce0fda0a,49,2020-07-01,2023-01-01,2023-03-01,3,4,16,27,2,3,0,15,2,6,3,11,28,2745708,474181,33,224,0.0
ce0fda0a,49,2020-07-01,2023-01-01,2023-04-01,2,1,20,24,4,0,4,15,5,2,4,11,0,0,147118,33,243,33.0
ce0fda0a,49,2020-07-01,2023-01-01,2023-05-01,2,3,19,27,0,3,6,11,1,6,8,15,33,994587,201833,45,0,26.0
ce0fda0a,49,2020-07-01,2023-01-01,2023-06-01,0,5,9,19,4,1,4,16,4,5,5,14,26,2107586,258641,14,26,11.0
ce0fda0a,49,2020-07-01,2023-01-01,2023-07-01,3,2,0,8,1,5,1,8,3,9,5,17,11,645843,84690,0,11,26.0
ce0fda0a,49,2020-07-01,2023-01-01,2023-08-01,1,6,14,24,0,1,7,19,2,4,8,14,26,1577160,368581,42,26,33.0
ce0fda0a,49,2020-07-01,2023-01-01,2023-09-01,3,1,17,25,0,1,7,19,0,1,13,14,33,2927298,542289,14,165,0.0
ce0fda0a,49,2020-07-01,2023-01-01,2023-10-01,1,2,14,21,1,0,8,19,3,1,13,17,0,0,196380,68,78,26.0
ce0fda0a,49,2020-07-01,2023-01-01,2023-11-01,1,6,13,24,4,4,3,20,4,8,6,18,26,2205294,466207,54,208,15.0
ce0fda0a,49,2020-07-01,2023-01-01,2023-12-01,3,1,6,13,0,2,7,12,2,4,10,16,15,235590,64794,48,30,28.0
ce0fda0a,49,2020-07-01,2023-01-01,2024-01-01,0,0,14,19,2,6,4,15,3,7,6,16,28,369572,110081,16,112,26.0
ce0fda0a,49,2020-07-01,2023-01-01,2024-02-01,1,6,14,23,4,2,7,20,5,6,9,20,26,1814254,284179,40,78,31.0
ce0fda0a,49,2020-07-01,2023-01-01,2024-03-01,1,6,15,25,0,6,9,23,0,7,15,22,31,2218887,588732,44,62,0.0
ce0fda0a,49,2020-07-01,2023-01-01,2024-04-01,0,5,14,20,3,3,1,9,3,5,2,10,0,0,17514,10,25,30.0
ce0fda0a,49,2020-07-01,2023-01-01,2024-05-01,3,3,13,22,3,2,0,11,3,2,6,11,30,2943270,671364,22,240,17.0
ce0fda0a,49,2020-07-01,2023-01-01,2024-06-01,0,0,8,9,2,0,6,9,2,2,10,14,17,1123666,306133,28,34,20.0
ce0fda0a,49,2020-07-01,2023-01-01,2024-07-01,3,1,8,14,4,1,9,15,4,4,15,23,20,1854000,295662,46,0,14.0
ce838c4f,32,2021-08-01,2023-06-01,2023-01-01,3,5,2,12,0,6,9,16,2,7,14,23,15,1165170,338857,23,15,28.0
ce838c4f,32,2021-08-01,2023-06-01,2023-02-01,2,1,15,23,2,1,3,7,3,1,6,10,28,1286908,304100,30,28,35.0
ce838c4f,32,2021-08-01,2023-06-01,2023-03-01,0,6,16,26,0,3,9,15,2,7,9,18,35,2177000,523575,36,245,18.0
ce838c4f,32,2021-08-01,2023-06-01,2023-04-01,0,1,14,17,4,3,0,10,4,5,4,13,18,1779228,526302,39,72,19.0
ce838c4f,32,2021-08-01,2023-06-01,2023-05-01,2,0,7,14,0,4,5,11,0,5,7,12,19,956498,237439,0,76,16.0
ce838c4f,32,2021-08-01,2023-06-01,2023-06-01,2,6,3,14,3,6,8,18,5,8,10,23,16,479904,108406,92,96,21.0
ce838c4f,32,2021-08-01,2023-06-01,2023-07-01,1,4,10,18,4,1,2,8,5,3,5,13,21,1606437,386360,0,0,17.0
ce838c4f,32,2021-08-01,2023-06-01,2023-08-01,2,0,8,12,0,0,2,7,0,0,2,2,17,1507662,417171,4,17,24.0
ce838c4f,32,2021-08-01,2023-06-01,2023-09-01,0,0,15,17,3,5,6,15,3,9,8,20,24,1956432,537412,0,96,26.0
ce838c4f,32,2021-08-01,2023-06-01,2023-10-01,0,0,20,25,4,1,7,22,5,4,13,22,26,1444638,335492,44,104,30.0
ce838c4f,32,2021-08-01,2023-06-01,2023-11-01,3,6,14,27,2,4,2,26,4,8,7,19,30,2604180,386435,38,90,31.0
ce838c4f,32,2021-08-01,2023-06-01,2023-12-01,2,5,19,27,0,2,7,17,1,6,8,15,31,997425,213144,15,279,25.0
ce838c4f,32,2021-08-01,2023-06-01,2024-01-01,1,5,13,24,4,5,8,22,5,7,12,24,25,1752375,482375,24,125,15.0
ce838c4f,32,2021-08-01,2023-06-01,2024-02-01,2,4,4,13,1,3,8,13,1,6,13,20,15,1442250,313149,20,45,20.0
ce838c4f,32,2021-08-01,2023-06-01,2024-03-01,2,4,12,19,1,1,9,15,2,5,13,20,20,1644840,252330,60,120,17.0
ce838c4f,32,2021-08-01,2023-06-01,2024-04-01,2,3,2,10,1,2,5,9,3,4,8,15,17,1674840,300400,15,0,35.0
ce838c4f,32,2021-08-01,2023-06-01,2024-05-01,1,4,18,27,2,2,6,11,2,2,11,15,35,303205,71198,60,210,25.0
ce838c4f,32,2021-08-01,2023-06-01,2024-06-01,0,1,14,20,2,1,7,16,2,4,12,18,25,2127500,253812,36,75,22.0
ce838c4f,32,2021-08-01,2023-06-01,2024-07-01,3,0,9,14,2,4,5,12,4,8,8,20,22,940962,194440,0,132,32.0
ced0898f,31,2019-11-01,2022-01-01,2023-01-01,0,1,13,15,4,2,1,10,6,3,4,13,19,277647,72085,0,152,27.0
